pop1	pop2	chromosome	window_pos_1	window_pos_2	avg_dxy	no_sites	count_diffs	count_comparisons	count_missing
Belm-12	Roda-47	Chr5	4850001	4900000	0.0	2	0	8	0
Kas-1	Tsu-1	Chr5	4850001	4900000	0.0	2	0	8	0
Kas-1	Belm-12	Chr5	4850001	4900000	0.0	2	0	8	0
Kas-1	Belm-12	Chr5	4900001	4950000	NA	0	NA	NA	NA
Kas-1	Tsu-1	Chr5	4900001	4950000	NA	0	NA	NA	NA
Tsu-1	Belm-12	Chr5	4900001	4950000	NA	0	NA	NA	NA
Kas-1	Roda-47	Chr5	4900001	4950000	NA	0	NA	NA	NA
Belm-12	Roda-47	Chr5	4900001	4950000	NA	0	NA	NA	NA
Tsu-1	Roda-47	Chr5	4900001	4950000	NA	0	NA	NA	NA
Tsu-1	Belm-12	Chr5	4950001	5000000	NA	0	NA	NA	NA
Kas-1	Roda-47	Chr5	4950001	5000000	NA	0	NA	NA	NA
Belm-12	Roda-47	Chr5	4950001	5000000	NA	0	NA	NA	NA
Tsu-1	Roda-47	Chr5	4950001	5000000	NA	0	NA	NA	NA
Kas-1	Belm-12	Chr5	4950001	5000000	NA	0	NA	NA	NA
Kas-1	Tsu-1	Chr5	4950001	5000000	NA	0	NA	NA	NA
Tsu-1	Belm-12	Chr5	5000001	5050000	NA	0	NA	NA	NA
Kas-1	Roda-47	Chr5	5000001	5050000	NA	0	NA	NA	NA
Belm-12	Roda-47	Chr5	5000001	5050000	NA	0	NA	NA	NA
Tsu-1	Roda-47	Chr5	5000001	5050000	NA	0	NA	NA	NA
Kas-1	Tsu-1	Chr5	5000001	5050000	NA	0	NA	NA	NA
Kas-1	Belm-12	Chr5	5000001	5050000	NA	0	NA	NA	NA
Kas-1	Belm-12	Chr5	5050001	5100000	0.0	3	0	12	0
Kas-1	Tsu-1	Chr5	5050001	5100000	0.0	3	0	12	0
Belm-12	Roda-47	Chr5	5050001	5100000	0.0	3	0	12	0
Tsu-1	Roda-47	Chr5	5050001	5100000	0.0	3	0	12	0
Tsu-1	Belm-12	Chr5	5050001	5100000	0.0	3	0	12	0
Kas-1	Roda-47	Chr5	5050001	5100000	0.0	3	0	12	0
Tsu-1	Belm-12	Chr5	5100001	5150000	0.0	12	0	48	0
Kas-1	Roda-47	Chr5	5100001	5150000	0.0	12	0	48	0
Belm-12	Roda-47	Chr5	5100001	5150000	0.0	12	0	48	0
Tsu-1	Roda-47	Chr5	5100001	5150000	0.0	12	0	48	0
Kas-1	Belm-12	Chr5	5100001	5150000	0.0	12	0	48	0
Kas-1	Tsu-1	Chr5	5100001	5150000	0.0	12	0	48	0
Kas-1	Tsu-1	Chr5	5150001	5200000	0.0	1	0	4	0
Kas-1	Belm-12	Chr5	5150001	5200000	0.0	1	0	4	0
Tsu-1	Belm-12	Chr5	5150001	5200000	0.0	1	0	4	0
Kas-1	Roda-47	Chr5	5150001	5200000	0.0	1	0	4	0
Belm-12	Roda-47	Chr5	5150001	5200000	0.0	1	0	4	0
Tsu-1	Roda-47	Chr5	5150001	5200000	0.0	1	0	4	0
Tsu-1	Roda-47	Chr5	5200001	5250000	NA	0	NA	NA	NA
Belm-12	Roda-47	Chr5	5200001	5250000	NA	0	NA	NA	NA
Kas-1	Roda-47	Chr5	5200001	5250000	NA	0	NA	NA	NA
Tsu-1	Belm-12	Chr5	5200001	5250000	NA	0	NA	NA	NA
Kas-1	Tsu-1	Chr5	5200001	5250000	NA	0	NA	NA	NA
Kas-1	Belm-12	Chr5	5200001	5250000	NA	0	NA	NA	NA
Kas-1	Tsu-1	Chr5	5250001	5300000	NA	0	NA	NA	NA
Kas-1	Belm-12	Chr5	5250001	5300000	NA	0	NA	NA	NA
Tsu-1	Roda-47	Chr5	5250001	5300000	NA	0	NA	NA	NA
Belm-12	Roda-47	Chr5	5250001	5300000	NA	0	NA	NA	NA
Kas-1	Roda-47	Chr5	5250001	5300000	NA	0	NA	NA	NA
Tsu-1	Belm-12	Chr5	5250001	5300000	NA	0	NA	NA	NA
Belm-12	Roda-47	Chr5	5300001	5350000	NA	0	NA	NA	NA
Tsu-1	Roda-47	Chr5	5300001	5350000	NA	0	NA	NA	NA
Kas-1	Tsu-1	Chr5	5300001	5350000	NA	0	NA	NA	NA
Kas-1	Belm-12	Chr5	5300001	5350000	NA	0	NA	NA	NA
Tsu-1	Belm-12	Chr5	5300001	5350000	NA	0	NA	NA	NA
Kas-1	Roda-47	Chr5	5300001	5350000	NA	0	NA	NA	NA
Tsu-1	Roda-47	Chr5	5350001	5400000	NA	0	NA	NA	NA
Belm-12	Roda-47	Chr5	5350001	5400000	NA	0	NA	NA	NA
Kas-1	Tsu-1	Chr5	5350001	5400000	NA	0	NA	NA	NA
Kas-1	Belm-12	Chr5	5350001	5400000	NA	0	NA	NA	NA
Kas-1	Roda-47	Chr5	5350001	5400000	NA	0	NA	NA	NA
Tsu-1	Belm-12	Chr5	5350001	5400000	NA	0	NA	NA	NA
Tsu-1	Roda-47	Chr5	5400001	5450000	0.0	3	0	12	0
Belm-12	Roda-47	Chr5	5400001	5450000	0.0	3	0	12	0
Kas-1	Tsu-1	Chr5	5400001	5450000	0.0	3	0	12	0
Kas-1	Belm-12	Chr5	5400001	5450000	0.0	3	0	12	0
Tsu-1	Belm-12	Chr5	5400001	5450000	0.0	3	0	12	0
Kas-1	Roda-47	Chr5	5400001	5450000	0.0	3	0	12	0
Tsu-1	Belm-12	Chr5	5450001	5500000	NA	0	NA	NA	NA
Kas-1	Roda-47	Chr5	5450001	5500000	NA	0	NA	NA	NA
Kas-1	Tsu-1	Chr5	5450001	5500000	NA	0	NA	NA	NA
Kas-1	Belm-12	Chr5	5450001	5500000	NA	0	NA	NA	NA
Belm-12	Roda-47	Chr5	5450001	5500000	NA	0	NA	NA	NA
Tsu-1	Roda-47	Chr5	5450001	5500000	NA	0	NA	NA	NA
Kas-1	Roda-47	Chr5	5500001	5550000	NA	0	NA	NA	NA
Tsu-1	Belm-12	Chr5	5500001	5550000	NA	0	NA	NA	NA
Kas-1	Belm-12	Chr5	5500001	5550000	NA	0	NA	NA	NA
Kas-1	Tsu-1	Chr5	5500001	5550000	NA	0	NA	NA	NA
Belm-12	Roda-47	Chr5	5500001	5550000	NA	0	NA	NA	NA
Tsu-1	Roda-47	Chr5	5500001	5550000	NA	0	NA	NA	NA
Belm-12	Roda-47	Chr5	5550001	5600000	0.0	5	0	20	0
Tsu-1	Roda-47	Chr5	5550001	5600000	0.0	5	0	20	0
Tsu-1	Belm-12	Chr5	5550001	5600000	0.0	5	0	20	0
Kas-1	Roda-47	Chr5	5550001	5600000	0.0	5	0	20	0
Kas-1	Belm-12	Chr5	5550001	5600000	0.0	5	0	20	0
Kas-1	Tsu-1	Chr5	5550001	5600000	0.0	5	0	20	0
Tsu-1	Roda-47	Chr5	5600001	5650000	0.0	21	0	84	0
Belm-12	Roda-47	Chr5	5600001	5650000	0.0	21	0	84	0
Kas-1	Tsu-1	Chr5	5600001	5650000	0.0	21	0	84	0
Kas-1	Belm-12	Chr5	5600001	5650000	0.0	21	0	84	0
Tsu-1	Belm-12	Chr5	5600001	5650000	0.0	21	0	84	0
Kas-1	Roda-47	Chr5	5600001	5650000	0.0	21	0	84	0
Kas-1	Belm-12	Chr5	5650001	5700000	NA	0	NA	NA	NA
Kas-1	Tsu-1	Chr5	5650001	5700000	NA	0	NA	NA	NA
Belm-12	Roda-47	Chr5	5650001	5700000	NA	0	NA	NA	NA
Tsu-1	Roda-47	Chr5	5650001	5700000	NA	0	NA	NA	NA
Tsu-1	Belm-12	Chr5	5650001	5700000	NA	0	NA	NA	NA
Kas-1	Roda-47	Chr5	5650001	5700000	NA	0	NA	NA	NA
Tsu-1	Belm-12	Chr5	5700001	5750000	0.0	20	0	80	0
Kas-1	Roda-47	Chr5	5700001	5750000	0.0	20	0	80	0
Kas-1	Belm-12	Chr5	5700001	5750000	0.0	20	0	80	0
Kas-1	Tsu-1	Chr5	5700001	5750000	0.0	20	0	80	0
Belm-12	Roda-47	Chr5	5700001	5750000	0.0	20	0	80	0
Tsu-1	Roda-47	Chr5	5700001	5750000	0.0	20	0	80	0
Kas-1	Tsu-1	Chr5	5750001	5800000	NA	0	NA	NA	NA
Kas-1	Belm-12	Chr5	5750001	5800000	NA	0	NA	NA	NA
Tsu-1	Belm-12	Chr5	5750001	5800000	NA	0	NA	NA	NA
Kas-1	Roda-47	Chr5	5750001	5800000	NA	0	NA	NA	NA
Belm-12	Roda-47	Chr5	5750001	5800000	NA	0	NA	NA	NA
Tsu-1	Roda-47	Chr5	5750001	5800000	NA	0	NA	NA	NA
Kas-1	Tsu-1	Chr5	5800001	5850000	NA	0	NA	NA	NA
Kas-1	Belm-12	Chr5	5800001	5850000	NA	0	NA	NA	NA
Tsu-1	Belm-12	Chr5	5800001	5850000	NA	0	NA	NA	NA
Kas-1	Roda-47	Chr5	5800001	5850000	NA	0	NA	NA	NA
Belm-12	Roda-47	Chr5	5800001	5850000	NA	0	NA	NA	NA
Tsu-1	Roda-47	Chr5	5800001	5850000	NA	0	NA	NA	NA
Kas-1	Roda-47	Chr5	5850001	5900000	NA	0	NA	NA	NA
Tsu-1	Belm-12	Chr5	5850001	5900000	NA	0	NA	NA	NA
Kas-1	Belm-12	Chr5	5850001	5900000	NA	0	NA	NA	NA
Kas-1	Tsu-1	Chr5	5850001	5900000	NA	0	NA	NA	NA
Tsu-1	Roda-47	Chr5	5850001	5900000	NA	0	NA	NA	NA
Belm-12	Roda-47	Chr5	5850001	5900000	NA	0	NA	NA	NA
Tsu-1	Roda-47	Chr5	5900001	5950000	0.0	2	0	8	0
Belm-12	Roda-47	Chr5	5900001	5950000	0.0	2	0	8	0
Tsu-1	Belm-12	Chr5	5900001	5950000	0.0	2	0	8	0
Kas-1	Roda-47	Chr5	5900001	5950000	0.0	2	0	8	0
Kas-1	Belm-12	Chr5	5900001	5950000	0.0	2	0	8	0
Kas-1	Tsu-1	Chr5	5900001	5950000	0.0	2	0	8	0
Tsu-1	Belm-12	Chr5	5950001	6000000	0.0	21	0	84	0
Kas-1	Roda-47	Chr5	5950001	6000000	0.0	21	0	84	0
Kas-1	Tsu-1	Chr5	5950001	6000000	0.0	21	0	84	0
Kas-1	Belm-12	Chr5	5950001	6000000	0.0	21	0	84	0
Tsu-1	Roda-47	Chr5	5950001	6000000	0.0	21	0	84	0
Belm-12	Roda-47	Chr5	5950001	6000000	0.0	21	0	84	0
Kas-1	Roda-47	Chr5	6000001	6050000	NA	0	NA	NA	NA
Tsu-1	Belm-12	Chr5	6000001	6050000	NA	0	NA	NA	NA
Kas-1	Tsu-1	Chr5	6000001	6050000	NA	0	NA	NA	NA
Kas-1	Belm-12	Chr5	6000001	6050000	NA	0	NA	NA	NA
Belm-12	Roda-47	Chr5	6000001	6050000	NA	0	NA	NA	NA
Tsu-1	Roda-47	Chr5	6000001	6050000	NA	0	NA	NA	NA
Kas-1	Belm-12	Chr5	6050001	6100000	0.0	5	0	20	0
Kas-1	Tsu-1	Chr5	6050001	6100000	0.0	4	0	16	4
Tsu-1	Belm-12	Chr5	6050001	6100000	0.0	4	0	16	4
Kas-1	Roda-47	Chr5	6050001	6100000	0.0	5	0	20	0
Belm-12	Roda-47	Chr5	6050001	6100000	0.0	5	0	20	0
Tsu-1	Roda-47	Chr5	6050001	6100000	0.0	4	0	16	4
Kas-1	Tsu-1	Chr5	6100001	6150000	NA	0	NA	NA	NA
Kas-1	Belm-12	Chr5	6100001	6150000	NA	0	NA	NA	NA
Kas-1	Roda-47	Chr5	6100001	6150000	NA	0	NA	NA	NA
Tsu-1	Belm-12	Chr5	6100001	6150000	NA	0	NA	NA	NA
Belm-12	Roda-47	Chr5	6100001	6150000	NA	0	NA	NA	NA
Tsu-1	Roda-47	Chr5	6100001	6150000	NA	0	NA	NA	NA
Tsu-1	Roda-47	Chr5	6150001	6200000	NA	0	NA	NA	NA
Belm-12	Roda-47	Chr5	6150001	6200000	NA	0	NA	NA	NA
Kas-1	Belm-12	Chr5	6150001	6200000	NA	0	NA	NA	NA
Kas-1	Tsu-1	Chr5	6150001	6200000	NA	0	NA	NA	NA
Kas-1	Roda-47	Chr5	6150001	6200000	NA	0	NA	NA	NA
Tsu-1	Belm-12	Chr5	6150001	6200000	NA	0	NA	NA	NA
Tsu-1	Belm-12	Chr5	6200001	6250000	NA	0	NA	NA	NA
Kas-1	Roda-47	Chr5	6200001	6250000	NA	0	NA	NA	NA
Tsu-1	Roda-47	Chr5	6200001	6250000	NA	0	NA	NA	NA
Belm-12	Roda-47	Chr5	6200001	6250000	NA	0	NA	NA	NA
Kas-1	Tsu-1	Chr5	6200001	6250000	NA	0	NA	NA	NA
Kas-1	Belm-12	Chr5	6200001	6250000	NA	0	NA	NA	NA
Tsu-1	Belm-12	Chr5	6250001	6300000	NA	0	NA	NA	NA
Kas-1	Roda-47	Chr5	6250001	6300000	NA	0	NA	NA	NA
Kas-1	Tsu-1	Chr5	6250001	6300000	NA	0	NA	NA	NA
Kas-1	Belm-12	Chr5	6250001	6300000	NA	0	NA	NA	NA
Belm-12	Roda-47	Chr5	6250001	6300000	NA	0	NA	NA	NA
Tsu-1	Roda-47	Chr5	6250001	6300000	NA	0	NA	NA	NA
Tsu-1	Roda-47	Chr5	6300001	6350000	NA	0	NA	NA	NA
Belm-12	Roda-47	Chr5	6300001	6350000	NA	0	NA	NA	NA
Kas-1	Belm-12	Chr5	6300001	6350000	NA	0	NA	NA	NA
Kas-1	Tsu-1	Chr5	6300001	6350000	NA	0	NA	NA	NA
Tsu-1	Belm-12	Chr5	6300001	6350000	NA	0	NA	NA	NA
Kas-1	Roda-47	Chr5	6300001	6350000	NA	0	NA	NA	NA
Kas-1	Belm-12	Chr5	6350001	6400000	0.0	9	0	36	0
Kas-1	Tsu-1	Chr5	6350001	6400000	0.0	9	0	36	0
Belm-12	Roda-47	Chr5	6350001	6400000	0.0	9	0	36	0
Tsu-1	Roda-47	Chr5	6350001	6400000	0.0	9	0	36	0
Tsu-1	Belm-12	Chr5	6350001	6400000	0.0	9	0	36	0
Kas-1	Roda-47	Chr5	6350001	6400000	0.0	9	0	36	0
Tsu-1	Roda-47	Chr5	6400001	6450000	NA	0	NA	NA	NA
Belm-12	Roda-47	Chr5	6400001	6450000	NA	0	NA	NA	NA
Kas-1	Tsu-1	Chr5	6400001	6450000	NA	0	NA	NA	NA
Kas-1	Belm-12	Chr5	6400001	6450000	NA	0	NA	NA	NA
Kas-1	Roda-47	Chr5	6400001	6450000	NA	0	NA	NA	NA
Tsu-1	Belm-12	Chr5	6400001	6450000	NA	0	NA	NA	NA
Kas-1	Roda-47	Chr5	6450001	6500000	NA	0	NA	NA	NA
Tsu-1	Belm-12	Chr5	6450001	6500000	NA	0	NA	NA	NA
Kas-1	Tsu-1	Chr5	6450001	6500000	NA	0	NA	NA	NA
Kas-1	Belm-12	Chr5	6450001	6500000	NA	0	NA	NA	NA
Belm-12	Roda-47	Chr5	6450001	6500000	NA	0	NA	NA	NA
Tsu-1	Roda-47	Chr5	6450001	6500000	NA	0	NA	NA	NA
Tsu-1	Roda-47	Chr5	6500001	6550000	NA	0	NA	NA	NA
Belm-12	Roda-47	Chr5	6500001	6550000	NA	0	NA	NA	NA
Kas-1	Belm-12	Chr5	6500001	6550000	NA	0	NA	NA	NA
Kas-1	Tsu-1	Chr5	6500001	6550000	NA	0	NA	NA	NA
Tsu-1	Belm-12	Chr5	6500001	6550000	NA	0	NA	NA	NA
Kas-1	Roda-47	Chr5	6500001	6550000	NA	0	NA	NA	NA
Belm-12	Roda-47	Chr5	6550001	6600000	NA	0	NA	NA	NA
Tsu-1	Roda-47	Chr5	6550001	6600000	NA	0	NA	NA	NA
Tsu-1	Belm-12	Chr5	6550001	6600000	NA	0	NA	NA	NA
Kas-1	Roda-47	Chr5	6550001	6600000	NA	0	NA	NA	NA
Kas-1	Tsu-1	Chr5	6550001	6600000	NA	0	NA	NA	NA
Kas-1	Belm-12	Chr5	6550001	6600000	NA	0	NA	NA	NA
Kas-1	Roda-47	Chr5	6600001	6650000	NA	0	NA	NA	NA
Tsu-1	Belm-12	Chr5	6600001	6650000	NA	0	NA	NA	NA
Belm-12	Roda-47	Chr5	6600001	6650000	NA	0	NA	NA	NA
Tsu-1	Roda-47	Chr5	6600001	6650000	NA	0	NA	NA	NA
Kas-1	Tsu-1	Chr5	6600001	6650000	NA	0	NA	NA	NA
Kas-1	Belm-12	Chr5	6600001	6650000	NA	0	NA	NA	NA
Tsu-1	Belm-12	Chr5	6650001	6700000	NA	0	NA	NA	NA
Kas-1	Roda-47	Chr5	6650001	6700000	NA	0	NA	NA	NA
Kas-1	Belm-12	Chr5	6650001	6700000	NA	0	NA	NA	NA
Kas-1	Tsu-1	Chr5	6650001	6700000	NA	0	NA	NA	NA
Tsu-1	Roda-47	Chr5	6650001	6700000	NA	0	NA	NA	NA
Belm-12	Roda-47	Chr5	6650001	6700000	NA	0	NA	NA	NA
Kas-1	Tsu-1	Chr5	6700001	6750000	NA	0	NA	NA	NA
Kas-1	Belm-12	Chr5	6700001	6750000	NA	0	NA	NA	NA
Tsu-1	Roda-47	Chr5	6700001	6750000	NA	0	NA	NA	NA
Belm-12	Roda-47	Chr5	6700001	6750000	NA	0	NA	NA	NA
Kas-1	Roda-47	Chr5	6700001	6750000	NA	0	NA	NA	NA
Tsu-1	Belm-12	Chr5	6700001	6750000	NA	0	NA	NA	NA
Tsu-1	Belm-12	Chr5	6750001	6800000	NA	0	NA	NA	NA
Kas-1	Roda-47	Chr5	6750001	6800000	NA	0	NA	NA	NA
Belm-12	Roda-47	Chr5	6750001	6800000	NA	0	NA	NA	NA
Tsu-1	Roda-47	Chr5	6750001	6800000	NA	0	NA	NA	NA
Kas-1	Tsu-1	Chr5	6750001	6800000	NA	0	NA	NA	NA
Kas-1	Belm-12	Chr5	6750001	6800000	NA	0	NA	NA	NA
Kas-1	Roda-47	Chr5	6800001	6850000	NA	0	NA	NA	NA
Tsu-1	Belm-12	Chr5	6800001	6850000	NA	0	NA	NA	NA
Kas-1	Tsu-1	Chr5	6800001	6850000	NA	0	NA	NA	NA
Kas-1	Belm-12	Chr5	6800001	6850000	NA	0	NA	NA	NA
Belm-12	Roda-47	Chr5	6800001	6850000	NA	0	NA	NA	NA
Tsu-1	Roda-47	Chr5	6800001	6850000	NA	0	NA	NA	NA
Kas-1	Tsu-1	Chr5	6850001	6900000	NA	0	NA	NA	NA
Kas-1	Belm-12	Chr5	6850001	6900000	NA	0	NA	NA	NA
Kas-1	Roda-47	Chr5	6850001	6900000	NA	0	NA	NA	NA
Tsu-1	Belm-12	Chr5	6850001	6900000	NA	0	NA	NA	NA
Belm-12	Roda-47	Chr5	6850001	6900000	NA	0	NA	NA	NA
Tsu-1	Roda-47	Chr5	6850001	6900000	NA	0	NA	NA	NA
Tsu-1	Roda-47	Chr5	6900001	6950000	0.0	3	0	12	0
Belm-12	Roda-47	Chr5	6900001	6950000	0.0	3	0	12	0
Kas-1	Belm-12	Chr5	6900001	6950000	0.0	3	0	12	0
Kas-1	Tsu-1	Chr5	6900001	6950000	0.0	3	0	12	0
Tsu-1	Belm-12	Chr5	6900001	6950000	0.0	3	0	12	0
Kas-1	Roda-47	Chr5	6900001	6950000	0.0	3	0	12	0
Kas-1	Belm-12	Chr5	6950001	7000000	0.0	11	0	44	0
Kas-1	Tsu-1	Chr5	6950001	7000000	0.0	11	0	44	0
Kas-1	Roda-47	Chr5	6950001	7000000	0.0	11	0	44	0
Tsu-1	Belm-12	Chr5	6950001	7000000	0.0	11	0	44	0
Belm-12	Roda-47	Chr5	6950001	7000000	0.0	11	0	44	0
Tsu-1	Roda-47	Chr5	6950001	7000000	0.0	11	0	44	0
Kas-1	Roda-47	Chr5	7000001	7050000	0.0	44	0	176	0
Tsu-1	Belm-12	Chr5	7000001	7050000	0.0	44	0	176	0
Belm-12	Roda-47	Chr5	7000001	7050000	0.0	44	0	176	0
Tsu-1	Roda-47	Chr5	7000001	7050000	0.0	44	0	176	0
Kas-1	Belm-12	Chr5	7000001	7050000	0.0	44	0	176	0
Kas-1	Tsu-1	Chr5	7000001	7050000	0.0	44	0	176	0
Tsu-1	Roda-47	Chr5	7050001	7100000	0.0555555555555555	72	16	288	0
Belm-12	Roda-47	Chr5	7050001	7100000	0.0	72	0	288	0
Kas-1	Belm-12	Chr5	7050001	7100000	0.0	72	0	288	0
Kas-1	Tsu-1	Chr5	7050001	7100000	0.0555555555555555	72	16	288	0
Tsu-1	Belm-12	Chr5	7050001	7100000	0.0555555555555555	72	16	288	0
Kas-1	Roda-47	Chr5	7050001	7100000	0.0	72	0	288	0
Kas-1	Tsu-1	Chr5	7100001	7150000	NA	0	NA	NA	NA
Kas-1	Belm-12	Chr5	7100001	7150000	NA	0	NA	NA	NA
Kas-1	Roda-47	Chr5	7100001	7150000	NA	0	NA	NA	NA
Tsu-1	Belm-12	Chr5	7100001	7150000	NA	0	NA	NA	NA
Belm-12	Roda-47	Chr5	7100001	7150000	NA	0	NA	NA	NA
Tsu-1	Roda-47	Chr5	7100001	7150000	NA	0	NA	NA	NA
Belm-12	Roda-47	Chr5	7150001	7200000	NA	0	NA	NA	NA
Tsu-1	Roda-47	Chr5	7150001	7200000	NA	0	NA	NA	NA
Tsu-1	Belm-12	Chr5	7150001	7200000	NA	0	NA	NA	NA
Kas-1	Roda-47	Chr5	7150001	7200000	NA	0	NA	NA	NA
Kas-1	Belm-12	Chr5	7150001	7200000	NA	0	NA	NA	NA
Kas-1	Tsu-1	Chr5	7150001	7200000	NA	0	NA	NA	NA
Tsu-1	Belm-12	Chr5	7200001	7250000	0.0	2	0	8	0
Kas-1	Roda-47	Chr5	7200001	7250000	0.0	2	0	8	0
Tsu-1	Roda-47	Chr5	7200001	7250000	0.0	2	0	8	0
Belm-12	Roda-47	Chr5	7200001	7250000	0.0	2	0	8	0
Kas-1	Tsu-1	Chr5	7200001	7250000	0.0	2	0	8	0
Kas-1	Belm-12	Chr5	7200001	7250000	0.0	2	0	8	0
Tsu-1	Roda-47	Chr5	7250001	7300000	NA	0	NA	NA	NA
Belm-12	Roda-47	Chr5	7250001	7300000	NA	0	NA	NA	NA
Kas-1	Belm-12	Chr5	7250001	7300000	NA	0	NA	NA	NA
Kas-1	Tsu-1	Chr5	7250001	7300000	NA	0	NA	NA	NA
Kas-1	Roda-47	Chr5	7250001	7300000	NA	0	NA	NA	NA
Tsu-1	Belm-12	Chr5	7250001	7300000	NA	0	NA	NA	NA
Tsu-1	Belm-12	Chr5	7300001	7350000	0.0	10	0	40	0
Kas-1	Roda-47	Chr5	7300001	7350000	0.0	10	0	40	0
Belm-12	Roda-47	Chr5	7300001	7350000	0.0	10	0	40	0
Tsu-1	Roda-47	Chr5	7300001	7350000	0.0	10	0	40	0
Kas-1	Belm-12	Chr5	7300001	7350000	0.0	10	0	40	0
Kas-1	Tsu-1	Chr5	7300001	7350000	0.0	10	0	40	0
Kas-1	Tsu-1	Chr5	7350001	7400000	0.0	10	0	40	0
Kas-1	Belm-12	Chr5	7350001	7400000	0.0	10	0	40	0
Tsu-1	Belm-12	Chr5	7350001	7400000	0.0	10	0	40	0
Kas-1	Roda-47	Chr5	7350001	7400000	0.0	10	0	40	0
Tsu-1	Roda-47	Chr5	7350001	7400000	0.0	10	0	40	0
Belm-12	Roda-47	Chr5	7350001	7400000	0.0	10	0	40	0
Kas-1	Belm-12	Chr5	7400001	7450000	0.0	14	0	56	0
Kas-1	Tsu-1	Chr5	7400001	7450000	0.0	14	0	56	0
Tsu-1	Belm-12	Chr5	7400001	7450000	0.0	14	0	56	0
Kas-1	Roda-47	Chr5	7400001	7450000	0.0	14	0	56	0
Tsu-1	Roda-47	Chr5	7400001	7450000	0.0	14	0	56	0
Belm-12	Roda-47	Chr5	7400001	7450000	0.0	14	0	56	0
Kas-1	Belm-12	Chr5	7450001	7500000	0.0	10	0	40	0
Kas-1	Tsu-1	Chr5	7450001	7500000	0.0	10	0	40	0
Tsu-1	Belm-12	Chr5	7450001	7500000	0.0	10	0	40	0
Kas-1	Roda-47	Chr5	7450001	7500000	0.0	10	0	40	0
Belm-12	Roda-47	Chr5	7450001	7500000	0.0	10	0	40	0
Tsu-1	Roda-47	Chr5	7450001	7500000	0.0	10	0	40	0
Kas-1	Belm-12	Chr5	7500001	7550000	0.0	17	0	68	0
Kas-1	Tsu-1	Chr5	7500001	7550000	0.0	17	0	68	0
Tsu-1	Belm-12	Chr5	7500001	7550000	0.0	17	0	68	0
Kas-1	Roda-47	Chr5	7500001	7550000	0.0	17	0	68	0
Tsu-1	Roda-47	Chr5	7500001	7550000	0.0	17	0	68	0
Belm-12	Roda-47	Chr5	7500001	7550000	0.0	17	0	68	0
Tsu-1	Roda-47	Chr5	7550001	7600000	0.0	6	0	24	0
Belm-12	Roda-47	Chr5	7550001	7600000	0.0	6	0	24	0
Kas-1	Roda-47	Chr5	7550001	7600000	0.0	6	0	24	0
Tsu-1	Belm-12	Chr5	7550001	7600000	0.0	6	0	24	0
Kas-1	Belm-12	Chr5	7550001	7600000	0.0	6	0	24	0
Kas-1	Tsu-1	Chr5	7550001	7600000	0.0	6	0	24	0
Kas-1	Belm-12	Chr5	7600001	7650000	0.0	47	0	188	0
Kas-1	Tsu-1	Chr5	7600001	7650000	0.0	47	0	188	0
Belm-12	Roda-47	Chr5	7600001	7650000	0.0638297872340425	47	12	188	0
Tsu-1	Roda-47	Chr5	7600001	7650000	0.0638297872340425	47	12	188	0
Tsu-1	Belm-12	Chr5	7600001	7650000	0.0	47	0	188	0
Kas-1	Roda-47	Chr5	7600001	7650000	0.0638297872340425	47	12	188	0
Tsu-1	Belm-12	Chr5	7650001	7700000	0.0	2	0	8	0
Kas-1	Roda-47	Chr5	7650001	7700000	0.0	2	0	8	0
Belm-12	Roda-47	Chr5	7650001	7700000	0.0	2	0	8	0
Tsu-1	Roda-47	Chr5	7650001	7700000	0.0	2	0	8	0
Kas-1	Tsu-1	Chr5	7650001	7700000	0.0	2	0	8	0
Kas-1	Belm-12	Chr5	7650001	7700000	0.0	2	0	8	0
Kas-1	Roda-47	Chr5	7700001	7750000	0.0	6	0	24	0
Tsu-1	Belm-12	Chr5	7700001	7750000	0.0	6	0	24	0
Belm-12	Roda-47	Chr5	7700001	7750000	0.0	6	0	24	0
Tsu-1	Roda-47	Chr5	7700001	7750000	0.0	6	0	24	0
Kas-1	Tsu-1	Chr5	7700001	7750000	0.0	6	0	24	0
Kas-1	Belm-12	Chr5	7700001	7750000	0.0	6	0	24	0
Kas-1	Belm-12	Chr5	7750001	7800000	NA	0	NA	NA	NA
Kas-1	Tsu-1	Chr5	7750001	7800000	NA	0	NA	NA	NA
Kas-1	Roda-47	Chr5	7750001	7800000	NA	0	NA	NA	NA
Tsu-1	Belm-12	Chr5	7750001	7800000	NA	0	NA	NA	NA
Belm-12	Roda-47	Chr5	7750001	7800000	NA	0	NA	NA	NA
Tsu-1	Roda-47	Chr5	7750001	7800000	NA	0	NA	NA	NA
Kas-1	Belm-12	Chr5	7800001	7850000	0.0	11	0	44	0
Kas-1	Tsu-1	Chr5	7800001	7850000	0.0	11	0	44	0
Tsu-1	Roda-47	Chr5	7800001	7850000	0.0	11	0	44	0
Belm-12	Roda-47	Chr5	7800001	7850000	0.0	11	0	44	0
Kas-1	Roda-47	Chr5	7800001	7850000	0.0	11	0	44	0
Tsu-1	Belm-12	Chr5	7800001	7850000	0.0	11	0	44	0
Belm-12	Roda-47	Chr5	7850001	7900000	NA	0	NA	NA	NA
Tsu-1	Roda-47	Chr5	7850001	7900000	NA	0	NA	NA	NA
Tsu-1	Belm-12	Chr5	7850001	7900000	NA	0	NA	NA	NA
