pop1	pop2	chromosome	window_pos_1	window_pos_2	avg_dxy	no_sites	count_diffs	count_comparisons	count_missing
Tsu-1	Roda-47	Chr5	4450001	4500000	0.3633879781420765	366	532	1464	0
Kas-1	Roda-47	Chr5	4450001	4500000	0.6325136612021858	366	926	1464	0
Belm-12	Roda-47	Chr5	4450001	4500000	0.3729508196721312	366	546	1464	0
Kas-1	Belm-12	Chr5	4450001	4500000	0.6366120218579235	366	932	1464	0
Tsu-1	Belm-12	Chr5	4450001	4500000	0.3101092896174863	366	454	1464	0
Kas-1	Tsu-1	Chr5	4450001	4500000	0.6079234972677595	366	890	1464	0
Tsu-1	Belm-12	Chr5	4500001	4550000	0.4269841269841269	315	538	1260	20
Kas-1	Belm-12	Chr5	4500001	4550000	0.2734375	320	350	1280	0
Tsu-1	Roda-47	Chr5	4500001	4550000	0.4488817891373802	313	562	1252	28
Kas-1	Roda-47	Chr5	4500001	4550000	0.2672955974842767	318	340	1272	8
Belm-12	Roda-47	Chr5	4500001	4550000	0.3396226415094339	318	432	1272	8
Kas-1	Tsu-1	Chr5	4500001	4550000	0.4285714285714285	315	540	1260	20
Tsu-1	Roda-47	Chr5	4550001	4600000	0.4246575342465753	292	496	1168	8
Kas-1	Belm-12	Chr5	4550001	4600000	0.552901023890785	293	648	1172	4
Belm-12	Roda-47	Chr5	4550001	4600000	0.5119453924914675	293	600	1172	4
Tsu-1	Belm-12	Chr5	4550001	4600000	0.6872852233676976	291	800	1164	12
Kas-1	Roda-47	Chr5	4550001	4600000	0.1088435374149659	294	128	1176	0
Kas-1	Tsu-1	Chr5	4550001	4600000	0.4452054794520548	292	520	1168	8
Kas-1	Belm-12	Chr5	4600001	4650000	0.5386221294363257	479	1032	1916	24
Kas-1	Tsu-1	Chr5	4600001	4650000	0.2546391752577319	485	494	1940	0
Kas-1	Roda-47	Chr5	4600001	4650000	0.6022727272727273	484	1166	1936	4
Tsu-1	Belm-12	Chr5	4600001	4650000	0.6116910229645094	479	1172	1916	24
Tsu-1	Roda-47	Chr5	4600001	4650000	0.6332644628099173	484	1226	1936	4
Belm-12	Roda-47	Chr5	4600001	4650000	0.2887029288702928	478	552	1912	28
Kas-1	Belm-12	Chr5	4650001	4700000	0.5255474452554745	274	576	1096	0
Tsu-1	Roda-47	Chr5	4650001	4700000	0.4708029197080292	274	516	1096	0
Kas-1	Tsu-1	Chr5	4650001	4700000	0.3321167883211678	274	364	1096	0
Tsu-1	Belm-12	Chr5	4650001	4700000	0.4489051094890511	274	492	1096	0
Kas-1	Roda-47	Chr5	4650001	4700000	0.5036496350364964	274	552	1096	0
Belm-12	Roda-47	Chr5	4650001	4700000	0.5401459854014599	274	592	1096	0
Tsu-1	Roda-47	Chr5	4700001	4750000	0.5299295774647887	284	602	1136	12
Belm-12	Roda-47	Chr5	4700001	4750000	0.4773519163763066	287	548	1148	0
Tsu-1	Belm-12	Chr5	4700001	4750000	0.4507042253521127	284	512	1136	12
Kas-1	Roda-47	Chr5	4700001	4750000	0.4198606271777003	287	482	1148	0
Kas-1	Belm-12	Chr5	4700001	4750000	0.4146341463414634	287	476	1148	0
Kas-1	Tsu-1	Chr5	4700001	4750000	0.3838028169014084	284	436	1136	12
Kas-1	Tsu-1	Chr5	4750001	4800000	0.3541666666666667	384	544	1536	12
Kas-1	Belm-12	Chr5	4750001	4800000	0.4416909620991253	343	606	1372	176
Tsu-1	Roda-47	Chr5	4750001	4800000	0.3660477453580902	377	552	1508	40
Belm-12	Roda-47	Chr5	4750001	4800000	0.4434523809523809	336	596	1344	204
Kas-1	Roda-47	Chr5	4750001	4800000	0.3537234042553192	376	532	1504	44
Tsu-1	Belm-12	Chr5	4750001	4800000	0.3662790697674418	344	504	1376	172
Belm-12	Roda-47	Chr5	4800001	4850000	0.4080717488789238	446	728	1784	0
Kas-1	Roda-47	Chr5	4800001	4850000	0.6390134529147982	446	1140	1784	0
Tsu-1	Belm-12	Chr5	4800001	4850000	0.3565022421524663	446	636	1784	0
Tsu-1	Roda-47	Chr5	4800001	4850000	0.3654708520179372	446	652	1784	0
Kas-1	Belm-12	Chr5	4800001	4850000	0.4147982062780269	446	740	1784	0
Kas-1	Tsu-1	Chr5	4800001	4850000	0.5964125560538116	446	1064	1784	0
Tsu-1	Roda-47	Chr5	4850001	4900000	0.3893905191873589	443	690	1772	4
Kas-1	Roda-47	Chr5	4850001	4900000	0.5801354401805869	443	1028	1772	4
Tsu-1	Belm-12	Chr5	4850001	4900000	0.3322072072072072	444	590	1776	0
Kas-1	Tsu-1	Chr5	4850001	4900000	0.5619369369369369	444	998	1776	0
Kas-1	Belm-12	Chr5	4850001	4900000	0.4639639639639639	444	824	1776	0
Belm-12	Roda-47	Chr5	4850001	4900000	0.4187358916478555	443	742	1772	4
Tsu-1	Belm-12	Chr5	4900001	4950000	0.274798927613941	373	410	1492	28
Kas-1	Belm-12	Chr5	4900001	4950000	0.5618421052631579	380	854	1520	0
Tsu-1	Roda-47	Chr5	4900001	4950000	0.4482288828337875	367	658	1468	52
Kas-1	Roda-47	Chr5	4900001	4950000	0.6163101604278075	374	922	1496	24
Kas-1	Tsu-1	Chr5	4900001	4950000	0.5697050938337802	373	850	1492	28
Belm-12	Roda-47	Chr5	4900001	4950000	0.5467914438502673	374	818	1496	24
Kas-1	Belm-12	Chr5	4950001	5000000	0.6393229166666666	384	982	1536	20
Kas-1	Roda-47	Chr5	4950001	5000000	0.703125	384	1080	1536	20
Kas-1	Tsu-1	Chr5	4950001	5000000	0.51953125	384	798	1536	20
Tsu-1	Roda-47	Chr5	4950001	5000000	0.4730077120822622	389	736	1556	0
Belm-12	Roda-47	Chr5	4950001	5000000	0.3868894601542416	389	602	1556	0
Tsu-1	Belm-12	Chr5	4950001	5000000	0.3059125964010283	389	476	1556	0
Tsu-1	Belm-12	Chr5	5000001	5050000	0.1306306306306306	222	116	888	0
Kas-1	Roda-47	Chr5	5000001	5050000	0.3873873873873873	222	344	888	0
Kas-1	Belm-12	Chr5	5000001	5050000	0.6891891891891891	222	612	888	0
Belm-12	Roda-47	Chr5	5000001	5050000	0.7612612612612613	222	676	888	0
Tsu-1	Roda-47	Chr5	5000001	5050000	0.7747747747747747	222	688	888	0
Kas-1	Tsu-1	Chr5	5000001	5050000	0.6846846846846847	222	608	888	0
Kas-1	Tsu-1	Chr5	5050001	5100000	0.351010101010101	198	278	792	28
Kas-1	Belm-12	Chr5	5050001	5100000	0.3439024390243902	205	282	820	0
Kas-1	Roda-47	Chr5	5050001	5100000	0.6121951219512195	205	502	820	0
Belm-12	Roda-47	Chr5	5050001	5100000	0.5878048780487805	205	482	820	0
Tsu-1	Belm-12	Chr5	5050001	5100000	0.2171717171717171	198	172	792	28
Tsu-1	Roda-47	Chr5	5050001	5100000	0.5959595959595959	198	472	792	28
Belm-12	Roda-47	Chr5	5100001	5150000	0.39125	400	626	1600	0
Tsu-1	Roda-47	Chr5	5100001	5150000	0.31	400	496	1600	0
Kas-1	Roda-47	Chr5	5100001	5150000	0.2075	400	332	1600	0
Kas-1	Belm-12	Chr5	5100001	5150000	0.40875	400	654	1600	0
Tsu-1	Belm-12	Chr5	5100001	5150000	0.24875	400	398	1600	0
Kas-1	Tsu-1	Chr5	5100001	5150000	0.31875	400	510	1600	0
Belm-12	Roda-47	Chr5	5150001	5200000	0.3339285714285714	280	374	1120	0
Kas-1	Tsu-1	Chr5	5150001	5200000	0.525	280	588	1120	0
Kas-1	Belm-12	Chr5	5150001	5200000	0.4107142857142857	280	460	1120	0
Kas-1	Roda-47	Chr5	5150001	5200000	0.3446428571428571	280	386	1120	0
Tsu-1	Roda-47	Chr5	5150001	5200000	0.4482142857142857	280	502	1120	0
Tsu-1	Belm-12	Chr5	5150001	5200000	0.3428571428571428	280	384	1120	0
Kas-1	Belm-12	Chr5	5200001	5250000	0.5622529644268774	506	1138	2024	0
Tsu-1	Roda-47	Chr5	5200001	5250000	0.2743467933491686	421	462	1684	340
Kas-1	Tsu-1	Chr5	5200001	5250000	0.479020979020979	429	822	1716	308
Belm-12	Roda-47	Chr5	5200001	5250000	0.6716867469879518	498	1338	1992	32
Kas-1	Roda-47	Chr5	5200001	5250000	0.4056224899598393	498	808	1992	32
Tsu-1	Belm-12	Chr5	5200001	5250000	0.5675990675990676	429	974	1716	308
Kas-1	Belm-12	Chr5	5250001	5300000	0.5555555555555556	513	1140	2052	4
Tsu-1	Roda-47	Chr5	5250001	5300000	0.5029239766081871	513	1032	2052	4
Kas-1	Tsu-1	Chr5	5250001	5300000	0.566147859922179	514	1164	2056	0
Kas-1	Roda-47	Chr5	5250001	5300000	0.5458089668615984	513	1120	2052	4
Belm-12	Roda-47	Chr5	5250001	5300000	0.47265625	512	968	2048	8
Tsu-1	Belm-12	Chr5	5250001	5300000	0.1364522417153996	513	280	2052	4
Kas-1	Roda-47	Chr5	5300001	5350000	0.3253521126760563	710	924	2840	8
Tsu-1	Belm-12	Chr5	5300001	5350000	0.1615168539325842	712	460	2848	0
Belm-12	Roda-47	Chr5	5300001	5350000	0.8398876404494382	712	2392	2848	0
Tsu-1	Roda-47	Chr5	5300001	5350000	0.8160112359550562	712	2324	2848	0
Kas-1	Belm-12	Chr5	5300001	5350000	0.6676056338028169	710	1896	2840	8
Kas-1	Tsu-1	Chr5	5300001	5350000	0.6450704225352113	710	1832	2840	8
Kas-1	Roda-47	Chr5	5350001	5400000	0.7048832271762208	471	1328	1884	56
Tsu-1	Belm-12	Chr5	5350001	5400000	0.678082191780822	438	1188	1752	188
Kas-1	Belm-12	Chr5	5350001	5400000	0.7625570776255708	438	1336	1752	188
Tsu-1	Roda-47	Chr5	5350001	5400000	0.589171974522293	471	1110	1884	56
Belm-12	Roda-47	Chr5	5350001	5400000	0.294811320754717	424	500	1696	244
Kas-1	Tsu-1	Chr5	5350001	5400000	0.3020618556701031	485	586	1940	0
Kas-1	Belm-12	Chr5	5400001	5450000	0.5270758122743683	277	584	1108	12
Kas-1	Tsu-1	Chr5	5400001	5450000	0.2365591397849462	279	264	1116	4
Kas-1	Roda-47	Chr5	5400001	5450000	0.6214285714285714	280	696	1120	0
Tsu-1	Belm-12	Chr5	5400001	5450000	0.4945652173913043	276	546	1104	16
Tsu-1	Roda-47	Chr5	5400001	5450000	0.5734767025089605	279	640	1116	4
Belm-12	Roda-47	Chr5	5400001	5450000	0.4332129963898917	277	480	1108	12
Kas-1	Belm-12	Chr5	5450001	5500000	0.4626038781163435	361	668	1444	0
Kas-1	Tsu-1	Chr5	5450001	5500000	0.3961218836565097	361	572	1444	0
Tsu-1	Belm-12	Chr5	5450001	5500000	0.7894736842105263	361	1140	1444	0
Kas-1	Roda-47	Chr5	5450001	5500000	0.4044321329639889	361	584	1444	0
Belm-12	Roda-47	Chr5	5450001	5500000	0.2216066481994459	361	320	1444	0
Tsu-1	Roda-47	Chr5	5450001	5500000	0.7340720221606648	361	1060	1444	0
Kas-1	Roda-47	Chr5	5500001	5550000	0.7170212765957447	235	674	940	12
Tsu-1	Belm-12	Chr5	5500001	5550000	0.5357142857142857	238	510	952	0
Tsu-1	Roda-47	Chr5	5500001	5550000	0.6723404255319149	235	632	940	12
Belm-12	Roda-47	Chr5	5500001	5550000	0.4404255319148936	235	414	940	12
Kas-1	Tsu-1	Chr5	5500001	5550000	0.1785714285714285	238	170	952	0
Kas-1	Belm-12	Chr5	5500001	5550000	0.5546218487394958	238	528	952	0
Belm-12	Roda-47	Chr5	5550001	5600000	0.5296052631578947	456	966	1824	8
Tsu-1	Roda-47	Chr5	5550001	5600000	0.4770742358078602	458	874	1832	0
Kas-1	Tsu-1	Chr5	5550001	5600000	0.4072052401746724	458	746	1832	0
Kas-1	Belm-12	Chr5	5550001	5600000	0.5	456	912	1824	8
Tsu-1	Belm-12	Chr5	5550001	5600000	0.5734649122807017	456	1046	1824	8
Kas-1	Roda-47	Chr5	5550001	5600000	0.6724890829694323	458	1232	1832	0
Kas-1	Belm-12	Chr5	5600001	5650000	0.6366013071895424	765	1948	3060	68
Kas-1	Roda-47	Chr5	5600001	5650000	0.5375335120643432	746	1604	2984	144
Tsu-1	Belm-12	Chr5	5600001	5650000	0.6108247422680413	776	1896	3104	24
Tsu-1	Roda-47	Chr5	5600001	5650000	0.512549537648613	757	1552	3028	100
Kas-1	Tsu-1	Chr5	5600001	5650000	0.1317523056653491	759	400	3036	92
Belm-12	Roda-47	Chr5	5600001	5650000	0.3787680209698558	763	1156	3052	76
Kas-1	Belm-12	Chr5	5650001	5700000	0.3874813710879284	671	1040	2684	4
Kas-1	Tsu-1	Chr5	5650001	5700000	0.3024691358024691	648	784	2592	96
Tsu-1	Belm-12	Chr5	5650001	5700000	0.4265842349304482	647	1104	2588	100
Kas-1	Roda-47	Chr5	5650001	5700000	0.2976190476190476	672	800	2688	0
Tsu-1	Roda-47	Chr5	5650001	5700000	0.3379629629629629	648	876	2592	96
Belm-12	Roda-47	Chr5	5650001	5700000	0.34575260804769	671	928	2684	4
Kas-1	Tsu-1	Chr5	5700001	5750000	0.8758620689655172	870	3048	3480	0
Tsu-1	Belm-12	Chr5	5700001	5750000	0.8780207134637514	869	3052	3476	4
Tsu-1	Roda-47	Chr5	5700001	5750000	0.8747126436781609	870	3044	3480	0
Belm-12	Roda-47	Chr5	5700001	5750000	0.1208285385500575	869	420	3476	4
Kas-1	Roda-47	Chr5	5700001	5750000	0.1114942528735632	870	388	3480	0
Kas-1	Belm-12	Chr5	5700001	5750000	0.1058688147295742	869	368	3476	4
Kas-1	Tsu-1	Chr5	5750001	5800000	0.3533834586466165	266	376	1064	0
Kas-1	Belm-12	Chr5	5750001	5800000	0.4793233082706767	266	510	1064	0
Belm-12	Roda-47	Chr5	5750001	5800000	0.5150375939849624	266	548	1064	0
Tsu-1	Roda-47	Chr5	5750001	5800000	0.3966165413533835	266	422	1064	0
Tsu-1	Belm-12	Chr5	5750001	5800000	0.3815789473684211	266	406	1064	0
Kas-1	Roda-47	Chr5	5750001	5800000	0.3590225563909774	266	382	1064	0
Tsu-1	Belm-12	Chr5	5800001	5850000	0.426056338028169	710	1210	2840	0
Kas-1	Roda-47	Chr5	5800001	5850000	0.7071742313323572	683	1932	2732	108
Belm-12	Roda-47	Chr5	5800001	5850000	0.5600292825768668	683	1530	2732	108
Tsu-1	Roda-47	Chr5	5800001	5850000	0.6969253294289898	683	1904	2732	108
Kas-1	Belm-12	Chr5	5800001	5850000	0.3007042253521126	710	854	2840	0
Kas-1	Tsu-1	Chr5	5800001	5850000	0.2309859154929577	710	656	2840	0
Kas-1	Roda-47	Chr5	5850001	5900000	0.6406685236768802	718	1840	2872	20
Tsu-1	Belm-12	Chr5	5850001	5900000	0.4972337482710927	723	1438	2892	0
Kas-1	Tsu-1	Chr5	5850001	5900000	0.5850622406639004	723	1692	2892	0
Kas-1	Belm-12	Chr5	5850001	5900000	0.450207468879668	723	1302	2892	0
Tsu-1	Roda-47	Chr5	5850001	5900000	0.4317548746518105	718	1240	2872	20
Belm-12	Roda-47	Chr5	5850001	5900000	0.5215877437325905	718	1498	2872	20
Tsu-1	Roda-47	Chr5	5900001	5950000	0.7288317256162915	933	2720	3732	412
Belm-12	Roda-47	Chr5	5900001	5950000	0.647374062165059	933	2416	3732	412
Kas-1	Tsu-1	Chr5	5900001	5950000	0.6685985247629084	949	2538	3796	348
Kas-1	Belm-12	Chr5	5900001	5950000	0.690200210748156	949	2620	3796	348
Tsu-1	Belm-12	Chr5	5900001	5950000	0.1916023166023166	1036	794	4144	0
Kas-1	Roda-47	Chr5	5900001	5950000	0.4343971631205673	846	1470	3384	760
Kas-1	Belm-12	Chr5	5950001	6000000	0.4095441595441595	702	1150	2808	64
Kas-1	Tsu-1	Chr5	5950001	6000000	0.4978510028653295	698	1390	2792	80
Tsu-1	Belm-12	Chr5	5950001	6000000	0.4450146627565982	682	1214	2728	144
Kas-1	Roda-47	Chr5	5950001	6000000	0.3440111420612813	718	988	2872	0
Belm-12	Roda-47	Chr5	5950001	6000000	0.339031339031339	702	952	2808	64
Tsu-1	Roda-47	Chr5	5950001	6000000	0.4032951289398281	698	1126	2792	80
Belm-12	Roda-47	Chr5	6000001	6050000	0.3796992481203007	266	404	1064	0
Tsu-1	Roda-47	Chr5	6000001	6050000	0.2330827067669172	266	248	1064	0
Kas-1	Belm-12	Chr5	6000001	6050000	0.5093984962406015	266	542	1064	0
Kas-1	Tsu-1	Chr5	6000001	6050000	0.5883458646616542	266	626	1064	0
Tsu-1	Belm-12	Chr5	6000001	6050000	0.1541353383458646	266	164	1064	0
Kas-1	Roda-47	Chr5	6000001	6050000	0.462406015037594	266	492	1064	0
Belm-12	Roda-47	Chr5	6050001	6100000	0.4938650306748466	652	1288	2608	0
Tsu-1	Roda-47	Chr5	6050001	6100000	0.3027888446215139	502	608	2008	600
Kas-1	Belm-12	Chr5	6050001	6100000	0.3236196319018405	652	844	2608	0
Kas-1	Tsu-1	Chr5	6050001	6100000	0.6095617529880478	502	1224	2008	600
Tsu-1	Belm-12	Chr5	6050001	6100000	0.4262948207171315	502	856	2008	600
Kas-1	Roda-47	Chr5	6050001	6100000	0.6273006134969326	652	1636	2608	0
Kas-1	Belm-12	Chr5	6100001	6150000	0.4607329842931937	382	704	1528	0
Kas-1	Tsu-1	Chr5	6100001	6150000	0.6230366492146597	382	952	1528	0
Belm-12	Roda-47	Chr5	6100001	6150000	0.2670157068062827	382	408	1528	0
Tsu-1	Roda-47	Chr5	6100001	6150000	0.3664921465968586	382	560	1528	0
Tsu-1	Belm-12	Chr5	6100001	6150000	0.5235602094240838	382	800	1528	0
Kas-1	Roda-47	Chr5	6100001	6150000	0.5078534031413613	382	776	1528	0
Kas-1	Belm-12	Chr5	6150001	6200000	0.3092948717948718	312	386	1248	0
Kas-1	Tsu-1	Chr5	6150001	6200000	0.3317307692307692	312	414	1248	0
Belm-12	Roda-47	Chr5	6150001	6200000	0.3894230769230769	312	486	1248	0
Kas-1	Roda-47	Chr5	6150001	6200000	0.3461538461538461	312	432	1248	0
Tsu-1	Belm-12	Chr5	6150001	6200000	0.3733974358974359	312	466	1248	0
Tsu-1	Roda-47	Chr5	6150001	6200000	0.1121794871794871	312	140	1248	0
Belm-12	Roda-47	Chr5	6200001	6250000	0.4596412556053811	669	1230	2676	40
Tsu-1	Roda-47	Chr5	6200001	6250000	0.1210762331838565	669	324	2676	40
Kas-1	Belm-12	Chr5	6200001	6250000	0.3454142011834319	676	934	2704	12
Kas-1	Roda-47	Chr5	6200001	6250000	0.3385416666666667	672	910	2688	28
Tsu-1	Belm-12	Chr5	6200001	6250000	0.3848439821693908	673	1036	2692	24
Kas-1	Tsu-1	Chr5	6200001	6250000	0.2551775147928994	676	690	2704	12
Belm-12	Roda-47	Chr5	6250001	6300000	0.5582901554404145	386	862	1544	0
Tsu-1	Belm-12	Chr5	6250001	6300000	0.5362694300518135	386	828	1544	0
Kas-1	Roda-47	Chr5	6250001	6300000	0.4715025906735751	386	728	1544	0
Tsu-1	Roda-47	Chr5	6250001	6300000	0.2344559585492228	386	362	1544	0
Kas-1	Belm-12	Chr5	6250001	6300000	0.5272020725388601	386	814	1544	0
Kas-1	Tsu-1	Chr5	6250001	6300000	0.4987046632124352	386	770	1544	0
Kas-1	Roda-47	Chr5	6300001	6350000	0.384318766066838	389	598	1556	0
Kas-1	Belm-12	Chr5	6300001	6350000	0.39501312335958	381	602	1524	32
Belm-12	Roda-47	Chr5	6300001	6350000	0.4435695538057743	381	676	1524	32
Tsu-1	Roda-47	Chr5	6300001	6350000	0.4241192411924119	369	626	1476	80
Tsu-1	Belm-12	Chr5	6300001	6350000	0.4210526315789473	361	608	1444	112
Kas-1	Tsu-1	Chr5	6300001	6350000	0.453929539295393	369	670	1476	80
Belm-12	Roda-47	Chr5	6350001	6400000	0.5464716006884681	581	1270	2324	268
Tsu-1	Belm-12	Chr5	6350001	6400000	0.2344771241830065	612	574	2448	144
Kas-1	Tsu-1	Chr5	6350001	6400000	0.5782472613458529	639	1478	2556	36
Kas-1	Belm-12	Chr5	6350001	6400000	0.582089552238806	603	1404	2412	180
Kas-1	Roda-47	Chr5	6350001	6400000	0.4646381578947368	608	1130	2432	160
Tsu-1	Roda-47	Chr5	6350001	6400000	0.513776337115073	617	1268	2468	124
Tsu-1	Roda-47	Chr5	6400001	6450000	0.3088888888888889	900	1112	3600	104
Belm-12	Roda-47	Chr5	6400001	6450000	0.271523178807947	906	984	3624	80
Tsu-1	Belm-12	Chr5	6400001	6450000	0.2179775280898876	890	776	3560	144
Kas-1	Roda-47	Chr5	6400001	6450000	0.4788273615635179	921	1764	3684	20
Kas-1	Tsu-1	Chr5	6400001	6450000	0.4839779005524862	905	1752	3620	84
Kas-1	Belm-12	Chr5	6400001	6450000	0.4319429198682766	911	1574	3644	60
Kas-1	Belm-12	Chr5	6450001	6500000	0.1338983050847457	590	316	2360	0
Kas-1	Tsu-1	Chr5	6450001	6500000	0.2262711864406779	590	534	2360	0
Tsu-1	Roda-47	Chr5	6450001	6500000	0.470136518771331	586	1102	2344	16
Belm-12	Roda-47	Chr5	6450001	6500000	0.4863481228668942	586	1140	2344	16
Kas-1	Roda-47	Chr5	6450001	6500000	0.4530716723549488	586	1062	2344	16
Tsu-1	Belm-12	Chr5	6450001	6500000	0.2364406779661017	590	558	2360	0
Tsu-1	Roda-47	Chr5	6500001	6550000	0.578125	384	888	1536	0
Belm-12	Roda-47	Chr5	6500001	6550000	0.6484375	384	996	1536	0
Kas-1	Roda-47	Chr5	6500001	6550000	0.6840731070496083	383	1048	1532	4
Tsu-1	Belm-12	Chr5	6500001	6550000	0.2838541666666667	384	436	1536	0
Kas-1	Tsu-1	Chr5	6500001	6550000	0.3159268929503916	383	484	1532	4
Kas-1	Belm-12	Chr5	6500001	6550000	0.2767624020887728	383	424	1532	4
Kas-1	Tsu-1	Chr5	6550001	6600000	0.6045454545454545	440	1064	1760	0
Kas-1	Belm-12	Chr5	6550001	6600000	0.5181818181818182	440	912	1760	0
Kas-1	Roda-47	Chr5	6550001	6600000	0.1	440	176	1760	0
Tsu-1	Belm-12	Chr5	6550001	6600000	0.4318181818181818	440	760	1760	0
Belm-12	Roda-47	Chr5	6550001	6600000	0.509090909090909	440	896	1760	0
Tsu-1	Roda-47	Chr5	6550001	6600000	0.6181818181818182	440	1088	1760	0
Belm-12	Roda-47	Chr5	6600001	6650000	0.3716577540106952	374	556	1496	0
Kas-1	Belm-12	Chr5	6600001	6650000	0.7192513368983957	374	1076	1496	0
Kas-1	Roda-47	Chr5	6600001	6650000	0.6203208556149733	374	928	1496	0
Tsu-1	Roda-47	Chr5	6600001	6650000	0.3048128342245989	374	456	1496	0
Kas-1	Tsu-1	Chr5	6600001	6650000	0.6149732620320856	374	920	1496	0
Tsu-1	Belm-12	Chr5	6600001	6650000	0.3983957219251337	374	596	1496	0
Tsu-1	Roda-47	Chr5	6650001	6700000	0.2559523809523809	756	774	3024	0
Kas-1	Roda-47	Chr5	6650001	6700000	0.7526455026455027	756	2276	3024	0
Tsu-1	Belm-12	Chr5	6650001	6700000	0.2321428571428571	756	702	3024	0
Kas-1	Tsu-1	Chr5	6650001	6700000	0.6832010582010583	756	2066	3024	0
Kas-1	Belm-12	Chr5	6650001	6700000	0.7552910052910053	756	2284	3024	0
Belm-12	Roda-47	Chr5	6650001	6700000	0.3571428571428571	756	1080	3024	0
Kas-1	Belm-12	Chr5	6700001	6750000	0.5741444866920152	263	604	1052	0
Kas-1	Tsu-1	Chr5	6700001	6750000	0.3639846743295019	261	380	1044	8
Kas-1	Roda-47	Chr5	6700001	6750000	0.4239543726235741	263	446	1052	0
Tsu-1	Belm-12	Chr5	6700001	6750000	0.60727969348659	261	634	1044	8
Tsu-1	Roda-47	Chr5	6700001	6750000	0.5421455938697318	261	566	1044	8
Belm-12	Roda-47	Chr5	6700001	6750000	0.4334600760456273	263	456	1052	0
Belm-12	Roda-47	Chr5	6750001	6800000	0.4976671850699845	643	1280	2572	36
Kas-1	Belm-12	Chr5	6750001	6800000	0.5714285714285714	651	1488	2604	4
Kas-1	Tsu-1	Chr5	6750001	6800000	0.4968354430379746	632	1256	2528	80
Tsu-1	Belm-12	Chr5	6750001	6800000	0.2938388625592417	633	744	2532	76
Tsu-1	Roda-47	Chr5	6750001	6800000	0.655448717948718	624	1636	2496	112
Kas-1	Roda-47	Chr5	6750001	6800000	0.6697819314641744	642	1720	2568	40
Tsu-1	Belm-12	Chr5	6800001	6850000	0.696590909090909	880	2452	3520	60
Kas-1	Roda-47	Chr5	6800001	6850000	0.5547486033519553	895	1986	3580	0
Kas-1	Belm-12	Chr5	6800001	6850000	0.6332199546485261	882	2234	3528	52
Kas-1	Tsu-1	Chr5	6800001	6850000	0.318589025755879	893	1138	3572	8
Tsu-1	Roda-47	Chr5	6800001	6850000	0.7166853303471444	893	2560	3572	8
Belm-12	Roda-47	Chr5	6800001	6850000	0.3605442176870748	882	1272	3528	52
Belm-12	Roda-47	Chr5	6850001	6900000	0.5518925518925519	819	1808	3276	20
Kas-1	Roda-47	Chr5	6850001	6900000	0.6347087378640777	824	2092	3296	0
Kas-1	Tsu-1	Chr5	6850001	6900000	0.4471744471744471	814	1456	3256	40
Tsu-1	Belm-12	Chr5	6850001	6900000	0.6452410383189122	809	2088	3236	60
Tsu-1	Roda-47	Chr5	6850001	6900000	0.3845208845208845	814	1252	3256	40
Kas-1	Belm-12	Chr5	6850001	6900000	0.5738705738705738	819	1880	3276	20
Kas-1	Tsu-1	Chr5	6900001	6950000	0.6152197213290461	933	2296	3732	16
Kas-1	Roda-47	Chr5	6900001	6950000	0.4750812567713976	923	1754	3692	56
Tsu-1	Roda-47	Chr5	6900001	6950000	0.5140237324703344	927	1906	3708	40
Tsu-1	Belm-12	Chr5	6900001	6950000	0.1321467098166127	927	490	3708	40
Kas-1	Belm-12	Chr5	6900001	6950000	0.6310942578548212	923	2330	3692	56
Belm-12	Roda-47	Chr5	6900001	6950000	0.5730643402399127	917	2102	3668	80
Tsu-1	Belm-12	Chr5	6950001	7000000	0.0455801104972375	724	132	2896	0
Tsu-1	Roda-47	Chr5	6950001	7000000	0.8455056179775281	712	2408	2848	48
Kas-1	Roda-47	Chr5	6950001	7000000	0.6292134831460674	712	1792	2848	48
Kas-1	Belm-12	Chr5	6950001	7000000	0.4772099447513812	724	1382	2896	0
Kas-1	Tsu-1	Chr5	6950001	7000000	0.449585635359116	724	1302	2896	0
Belm-12	Roda-47	Chr5	6950001	7000000	0.8469101123595506	712	2412	2848	48
Tsu-1	Belm-12	Chr5	7000001	7050000	0.1510791366906475	556	336	2224	3152
Kas-1	Tsu-1	Chr5	7000001	7050000	0.3094339622641509	1325	1640	5300	76
Kas-1	Belm-12	Chr5	7000001	7050000	0.1530434782608695	575	352	2300	3076
Kas-1	Roda-47	Chr5	7000001	7050000	0.1625744047619047	1344	874	5376	0
Belm-12	Roda-47	Chr5	7000001	7050000	0.1721739130434782	575	396	2300	3076
Tsu-1	Roda-47	Chr5	7000001	7050000	0.3667924528301887	1325	1944	5300	76
Belm-12	Roda-47	Chr5	7050001	7100000	0.2586848635235732	806	834	3224	8
Kas-1	Belm-12	Chr5	7050001	7100000	0.249063670411985	801	798	3204	28
Kas-1	Roda-47	Chr5	7050001	7100000	0.352059925093633	801	1128	3204	28
Tsu-1	Roda-47	Chr5	7050001	7100000	0.3635235732009925	806	1172	3224	8
Tsu-1	Belm-12	Chr5	7050001	7100000	0.260545905707196	806	840	3224	8
Kas-1	Tsu-1	Chr5	7050001	7100000	0.0393258426966292	801	126	3204	28
Tsu-1	Belm-12	Chr5	7100001	7150000	0.4571428571428571	280	512	1120	0
Kas-1	Roda-47	Chr5	7100001	7150000	0.7	280	784	1120	0
